,ALPHA_M,Field,GLAT,GLON,M_H,VGSR,X,Y,Z,pmbb,pmll,pmll_gsr,shdist,zbins
308039,0.23758607,003-05          ,-5.31268931788,2.26959683097,-0.6078965,103.93872037904666,8.086142,0.32048115,-0.7525372,-1.412112840447306,-4.58139664052025,1.3186033594797504,8.1274048319,3.0
308040,0.2626517,350-12          ,-11.5146140297,-9.773412671000017,-1.463056,21.421121191004403,8.975571,-1.5460569,-1.8554245,0.1848722402473122,-6.912879181707854,-1.012879181707854,9.29482463133,0.0
308042,0.18092605,002-06-O        ,-5.65291409441,1.63479366951,-0.17283516,32.10316751760707,8.381657,0.23922072,-0.82999444,1.187496233342163,-3.954698007687944,1.9453019923120562,8.42604806998,2.0
308045,-0.04204875,002-06-O        ,-5.50150001575,1.91858649565,0.48216486,48.80342340519332,8.317863,0.278639,-0.8016003,-0.24721112321330718,-8.762319759462642,-2.8623197594626415,8.36104407951,2.0
308048,0.23233606,005-03          ,-3.86046626694,4.9663022621,-0.61563104,28.01210971474486,9.497241,0.8252801,-0.6433032,1.2200208160549812,-7.395124343614524,-1.495124343614524,9.55471195601,3.0
308057,0.09943606,004-04          ,-4.03769687809,4.64907407556,-0.057218146,-82.09834895171882,8.61458,0.7005459,-0.6101062,1.0707695411250455,-5.814815397493072,0.08518460250692872,8.66452447033,3.0
308058,-0.07320295,012+00          ,0.118129694628,12.2618474283,0.34687486,136.55967217583023,4.605127,1.0008725,0.009708635,-0.44070942805995084,-5.002446060490248,0.897553939509752,4.71264632752,5.0
308063,-0.016219951,014+00          ,0.87868831769,13.6527949929,0.26852486,171.7463899066995,4.847788,1.1775374,0.076505266,-1.4385128358973498,-1.0194333808996459,4.880566619100355,4.98933796436,5.0
308068,0.21524687,003-05          ,-5.22380727308,2.45637919482,-0.27861044,37.267269710546046,8.659253,0.37147248,-0.7924226,0.12271488781116968,-7.916399432892276,-2.0163994328922756,8.70336632477,3.0
308069,0.20778607,004-04          ,-4.35632783088,4.06874546439,-0.39256516,177.61914361362457,9.454922,0.6725604,-0.7221016,2.8626790615649176,-5.2060853336266035,0.6939146663733968,9.50627730142,3.0
308070,0.24701606,004-04          ,-4.30030250298,4.17474754841,-0.5313018,85.02358383798929,10.776155,0.78658456,-0.8124924,3.0054651992453207,-9.279686335819592,-3.379686335819592,10.8353307636,2.0
308071,-0.07465495,003-05          ,-4.6840797894,3.46515911785,0.44391486,39.527879006507526,6.940429,0.42026392,-0.5697176,1.5795982431852646,-9.427171864645086,-3.5271718646450854,6.97644318471,3.0
308075,0.23789948,002-06-O        ,-5.60715157884,1.74818914897,-0.29682335,-70.94554286038652,7.6270003,0.2327898,-0.7491545,0.9915830517166822,-0.5207449719390835,5.379255028060917,7.66723927189,3.0
308076,0.09658133,002-06-O        ,-5.82246003617,1.34616774411,-0.42516544,96.0843106264229,7.391705,0.1737055,-0.7539681,3.3045330580881056,0.9026402919597447,6.8026402919597455,7.43208907411,3.0
308077,0.023539048,012+00          ,0.324783362794,12.6590069162,0.13571085,69.5630155510715,7.6826334,1.7255884,0.044621915,,,,7.87416656326,5.0
308079,-0.02530895,003-05          ,-5.26448577193,2.3938040794,0.40086484,124.25675010062986,8.214809,0.3434185,-0.75760263,-3.0034637967079014,-6.489498216928791,-0.5894982169287903,8.25681513667,3.0
308082,0.16237606,005-03          ,-3.75234507967,5.19960468704,0.11332086,-1.9474488356660054,8.527606,0.77602017,-0.56160325,3.3186428715704723,-3.756720545249122,2.1432794547508784,8.58123948272,3.0
308083,0.5280279,016+02          ,2.22892931737,16.1405276999,-1.106262,46.40668769066773,5.525936,1.5992204,0.22389534,-2.397449794588158,-7.49445015703983,-1.5944501570398293,5.75704822689,5.0
308092,-0.045124948,012+00          ,-0.380600707019,11.3806246273,0.25928485,142.79579895072496,4.721554,0.9503751,-0.03200132,3.5783093876670025,-2.923335315885953,2.976664684114047,4.81635825853,4.0
308093,0.013128053,016+02          ,2.34373298075,16.3573994658,0.083064854,181.42814522227337,6.6835523,1.9616847,0.2850766,-0.4897760443264312,-4.151428819886836,1.7485711801131645,6.97132331152,5.0
308102,0.24842606,004-04          ,-4.32009177816,4.16643333886,-0.50390023,49.62588650912219,8.260301,0.6017396,-0.6256741,1.6825499192432827,-2.8287681878464515,3.071231812153549,8.30578905084,3.0
308106,0.23569606,016+02          ,1.76501896773,15.3121089112,-0.5090014,85.92509360859441,5.651815,1.5474511,0.18056163,-2.0757277030519767,-2.964370714531138,2.9356292854688624,5.86261182568,5.0
308110,0.15506814,003-05          ,-5.13212660089,2.66403762873,-0.14735971,-70.74138827557898,4.878256,0.2269876,-0.43861118,-1.2810462431785945,-0.8967283238667582,5.0032716761332425,4.90319091709,3.0
308112,0.22430606,003-05-O        ,-4.50266271006,3.8358958299,-0.5198145,-124.2023715835854,8.662989,0.5808531,-0.6837419,1.1782399452203105,-2.8604896427806956,3.0395103572193047,8.70932027957,3.0
308119,0.004299052,005-03          ,-3.54142452302,5.62159803213,0.047499053,186.4316634677994,8.508706,0.8375309,-0.5291476,-4.154021746897872,-5.764407131046338,0.13559286895366274,8.56618527464,3.0
308125,0.13754605,008-02          ,-2.56482653082,7.42588501534,0.28092486,98.49007537560698,9.028684,1.1767766,-0.40787107,0.35301013786475144,-5.586370464049876,0.313629535950124,9.11418081959,3.0
308127,0.14439605,004-04          ,-4.49989475563,3.86085234722,0.49163485,-47.84909685245065,5.1448393,0.34721237,-0.4058268,0.8848626262872803,-8.934428402448273,-3.034428402448272,5.17248711358,3.0
308130,0.025083143,350-12          ,-12.014729335,-10.728799293999998,-0.033046782,20.56977211572468,4.005022,-0.75884,-0.8675402,-1.617600359754792,-2.482799558922413,3.417200441077587,4.16757316916,2.0
308132,0.17892605,008-02          ,-2.07714999876,8.32571606673,-0.023055147,295.38575041963594,7.499989,1.0975744,-0.27492628,0.9781938178756875,-4.70409805365664,1.1959019463433602,7.58485904119,4.0
308133,0.26464748,025+06          ,6.1914870768,23.536037845,-0.9380446,142.36275488366857,4.0696983,1.7726046,0.48155266,-2.7287435332242644,-6.010510104245108,-0.11051010424510732,4.46502667225,6.0
308139,0.0014710501,003-05          ,-4.97861350908,2.97989766368,0.31045485,-17.714333259046416,5.8722453,0.3056897,-0.5122476,-1.864861186312525,-2.99483761042334,2.9051623895766605,5.90246628296,3.0
308141,0.19042426,008-02          ,-2.28153822097,7.95788125764,-0.4258857,87.2766481874305,8.05109,1.1254789,-0.32389846,1.6088858304557139,1.0248267688373434,6.9248267688373435,8.13582572396,4.0
308145,0.23739605,004-04          ,-4.34900668026,4.15221416917,-0.40446514,-46.52919125397029,7.146859,0.51884544,-0.544964,-0.9121631357476578,-0.13894518951273138,5.761054810487269,7.18636063631,3.0
308155,0.94078946,002-06-O        ,-5.3822093042,2.23678575365,-2.5742664,8.668701824695114,8.615279,0.33651128,-0.8123162,-2.593800853847948,-7.260255758822411,-1.3602557588224107,8.66003031411,2.0
308162,-0.02209895,014+00          ,0.969557377864,13.9166460841,0.37564486,95.91130799727372,5.327006,1.3199483,0.092869245,5.768077683147165,-9.532170206699497,-3.632170206699497,5.48888676064,5.0
308163,0.17888606,004-04          ,-4.11907123399,4.5980155906,-0.31796515,-0.6945873854180656,7.626297,0.6133372,-0.55099607,-4.605743031324222,-8.193313907019691,-2.293313907019691,7.67073548972,3.0
308165,-0.03985995,003-05          ,-5.43842346276,2.14595170721,0.51034486,133.25053456158076,7.07716,0.26519644,-0.67426056,0.9309770204440648,-1.6016334174349587,4.298366582565041,7.11415117926,3.0
308166,0.0046640486,014+02          ,1.08160626385,14.1259328717,0.5393749,46.49708436753799,4.1454577,1.0432659,0.080698885,1.1144503419449245,-1.9507239227385105,3.94927607726149,4.27548078054,5.0
308171,0.03169842,014+00          ,0.659470639403,13.3576192002,0.210813,76.86549531319281,4.3287344,1.0278711,0.051203743,-0.2226859019466707,-3.2992807887812767,2.6007192112187236,4.4493913546,5.0
308175,-0.028746745,002-06-O        ,-5.2270131571,2.546156717,0.3619655,142.78416215713412,6.611629,0.29401132,-0.60545605,-0.525993602561766,-6.458634270182756,-0.5586342701827558,6.64580016235,3.0
308183,0.009417456,350-12          ,-11.7283164653,-10.101336517999982,0.04435659,-79.51126406259608,4.2153606,-0.75096947,-0.88891655,0.07672239484500709,-5.705957698599289,0.1940423014007111,4.37303029077,2.0
308186,0.21478607,004-04          ,-4.25690480443,4.35879110699,-0.5099046,-101.74275380501513,8.97934,0.6844332,-0.6703206,2.388470985162656,-9.689860604744203,-3.7898606047442023,9.03030031205,3.0
308187,0.02962767,008-02          ,-2.08090412613,8.36654433812,0.47348747,88.55563181061976,5.591705,0.8223798,-0.20536676,-0.8549444490548312,-10.553766961204413,-4.653766961204413,5.65558540298,4.0
308188,0.17846605,003-05          ,-5.34850476442,2.33143035821,-0.035402145,-70.5606541612356,8.764379,0.35683572,-0.82122356,3.5309478216124206,-5.764287525757626,0.1357124742423741,8.80999812317,2.0
308192,0.21206604,008-02          ,-2.57129557527,7.47052927124,-0.40602514,181.6488329929566,8.488558,1.1131052,-0.38447848,-4.712622507138439,-3.2794232679071045,2.620576732092896,8.5698563687,4.0
308196,-0.02412895,003-05          ,-5.37358560247,2.29007586619,0.54519486,-87.72845416390061,7.1832266,0.2872671,-0.6762244,-2.6795952763412014,-3.775138467124265,2.124861532875735,7.22070257394,3.0
308197,0.09581806,025+06          ,6.70852390212,24.5726717036,0.3219126,91.91293107075515,4.1655464,1.9047384,0.5387525,-1.0408518398543338,-4.551964978667018,1.348035021332982,4.61194738609,6.0
308201,0.10777606,008-02          ,-2.0994686391,8.3427454818,-0.45467514,141.88681132290685,9.682783,1.4199518,-0.35877338,4.414773505179779,-5.3427604316643595,0.5572395683356408,9.79291927224,4.0
308203,-0.05224335,008-02          ,-2.19557529614,8.16785047761,0.50479484,1.2352340335197924,5.3717146,0.7710039,-0.20806399,0.5508596579895919,-3.8650835714831144,2.034916428516886,5.43075094299,4.0
308208,0.4309191,004-04          ,-4.43303438143,4.05245816376,-1.6316059,229.10570466800934,8.452472,0.59883785,-0.6569398,-0.866235529054665,-5.059893381604853,0.8401066183951471,8.49908527658,3.0
308212,0.22317605,008-02          ,-2.38367243839,7.83441697922,-0.29864514,88.78090916489198,9.050724,1.2453417,-0.380318,-1.8317631596303199,-7.962098849405498,-2.0620988494054977,9.14391217324,4.0
